Currency,Date,Open,High,Low,Close,Volume,Market Cap,Name
XDC,"Sep 18, 2021",0.1202599693,0.1222572651,0.1175036394,0.1188212412,4725703.69,1.461014562e+09,xinfin
XDC,"Sep 19, 2021",0.1188503373,0.1223077568,0.1114789057,0.1114789057,7709989.99,1.370760245e+09,xinfin
XDC,"Sep 20, 2021",0.1113635538,0.1113635538,0.0996833684,0.1000915741,9265051.75,1.230763591e+09,xinfin
XDC,"Sep 21, 2021",0.1000369389,0.1238595376,0.0985474061,0.1128402685,16429023.22,1.387552703e+09,xinfin
XDC,"Sep 22, 2021",0.1128696436,0.1224334207,0.1123469291,0.1222217926,8369394.44,1.50294189e+09,xinfin
XDC,"Sep 23, 2021",0.1223054984,0.1265540579,0.1197383755,0.1249840017,7308476.88,1.536932761e+09,xinfin
XDC,"Sep 24, 2021",0.1250180428,0.12637764,0.1158412393,0.1244896068,7758481.83,1.530887062e+09,xinfin
XDC,"Sep 25, 2021",0.1244334916,0.1261709679,0.1213850629,0.1249736675,4170505.96,1.536863798e+09,xinfin
XDC,"Sep 26, 2021",0.1249520187,0.1400063441,0.1188015318,0.1395434109,7480202.68,1.716072603e+09,xinfin
XDC,"Sep 27, 2021",0.1395123120,0.1492262295,0.134256479,0.1362609001,11821509.46,1.675735957e+09,xinfin
XDC,"Sep 28, 2021",0.1363582740,0.1470981902,0.12892805,0.130927974,8405126.83,1.610182733e+09,xinfin
XDC,"Sep 29, 2021",0.1308347929,0.1342506652,0.1264965378,0.1268894382,6246561.18,1.560545733e+09,xinfin
XDC,"Sep 30, 2021",0.1269286746,0.132277405,0.1218212146,0.1233774248,6560219.71,1.517382424e+09,xinfin
XDC,"Oct 01, 2021",0.1235082861,0.1336550317,0.1224253619,0.1324799062,7842332.53,1.629361877e+09,xinfin
XDC,"Oct 02, 2021",0.1324510749,0.1370217345,0.1293443571,0.1342213685,4395373.76,1.6508112e+09,xinfin
XDC,"Oct 03, 2021",0.1341071242,0.1357933878,0.129509939,0.1304562673,6544898.93,1.604533484e+09,xinfin
XDC,"Oct 04, 2021",0.1302580808,0.1306136372,0.1236910593,0.1265769535,7935703.73,1.556848859e+09,xinfin
XDC,"Oct 05, 2021",0.1266080169,0.1432410119,0.1266080169,0.1393942539,10959342.85,1.714529583e+09,xinfin
XDC,"Oct 06, 2021",0.1393960595,0.1402575447,0.1313511724,0.1333970677,9181970.58,1.640796084e+09,xinfin
XDC,"Oct 07, 2021",0.1333611699,0.1334482895,0.1265140173,0.1267893561,6009144.41,1.559547983e+09,xinfin
XDC,"Oct 08, 2021",0.1267608891,0.1299410548,0.1227721259,0.1250895481,6559850.84,1.538671254e+09,xinfin
XDC,"Oct 09, 2021",0.1250736906,0.1253331933,0.1197959186,0.1225938885,6298895.33,1.50800155e+09,xinfin
XDC,"Oct 10, 2021",0.1225816460,0.1245487062,0.1170571524,0.117476303,5196041.72,1.445077917e+09,xinfin
XDC,"Oct 11, 2021",0.1173537438,0.1206950011,0.1162021368,0.1168216575,4860193.05,1.437051436e+09,xinfin
XDC,"Oct 12, 2021",0.1168549035,0.1173403775,0.1142699183,0.114562109,5144643.65,1.409283156e+09,xinfin
XDC,"Oct 13, 2021",0.1145443741,0.1211417544,0.1127271961,0.1206203119,5968370.31,1.483836433e+09,xinfin
XDC,"Oct 14, 2021",0.1205525059,0.1248929441,0.1184276903,0.1202282501,5872001.54,1.479041728e+09,xinfin
XDC,"Oct 15, 2021",0.1201163601,0.1205297068,0.1123728046,0.1136961114,8108747.83,1.398710321e+09,xinfin
XDC,"Oct 16, 2021",0.1138203296,0.1152836158,0.1104579435,0.1125019372,8391005.68,1.384045442e+09,xinfin
XDC,"Oct 17, 2021",0.1124934298,0.1124934298,0.1044244214,0.1072952035,5392008.44,1.320014657e+09,xinfin
XDC,"Oct 18, 2021",0.1074681728,0.1100079472,0.1053971101,0.1062137726,5607848.33,1.306734293e+09,xinfin
XDC,"Oct 19, 2021",0.1062051044,0.1149593186,0.1048147247,0.1122875761,5239324.17,1.381485775e+09,xinfin
XDC,"Oct 20, 2021",0.1122934737,0.1156668488,0.1091500073,0.1123270961, 6117039.3,1.381998501e+09,xinfin
XDC,"Oct 21, 2021",0.1123310322,0.1169747718,0.1089632034,0.1094939392,6448000.93,1.347166643e+09,xinfin
XDC,"Oct 22, 2021",0.1095990195,0.1109911471,0.10418651,0.1069272472,5353058.08,1.315611951e+09,xinfin
XDC,"Oct 23, 2021",0.1069221098,0.1081929432,0.1050490391,0.1072370317,4453296.61,1.319448085e+09,xinfin
XDC,"Oct 24, 2021",0.1071933871,0.1073694256,0.0990926928,0.0990926928,5534566.61,1.219262409e+09,xinfin
XDC,"Oct 25, 2021",0.0991707781,0.1075585902,0.0991707781,0.1071086213, 7734296.7,1.317916265e+09,xinfin
XDC,"Oct 26, 2021",0.1070082389,0.1080390653,0.1007534508,0.1009599552,5955122.47,1.24228379e+09,xinfin
XDC,"Oct 27, 2021",0.1009622129,0.1028340362,0.0876772009,0.0934387996,9644039.22,1.149760111e+09,xinfin
XDC,"Oct 28, 2021",0.0932815968,0.0987824305,0.0908306026,0.0970849882,7385800.56,1.194632013e+09,xinfin
XDC,"Oct 29, 2021",0.0970988169,0.0984097142,0.0908800836,0.0912412254,7631331.51,1.122724437e+09,xinfin
XDC,"Oct 30, 2021",0.0912379183,0.0933626204,0.0896233655,0.0918680614,4238138.79,1.130437662e+09,xinfin
XDC,"Oct 31, 2021",0.0919212206,0.1026689451,0.0887031852,0.1023128532,5310811.96,1.258960958e+09,xinfin
XDC,"Nov 01, 2021",0.1023090772,0.1062476646,0.0940007521,0.0952094277,7351125.04,1.171553217e+09,xinfin
XDC,"Nov 02, 2021",0.0952008888,0.0976931804,0.0918114876,0.0942956329,5588482.52,1.16030896e+09,xinfin
XDC,"Nov 03, 2021",0.0942742890,0.0990024075,0.0932371291,0.0955385409,6643502.08,1.175602958e+09,xinfin
XDC,"Nov 04, 2021",0.0954758425,0.0955240376,0.09041832,0.0914308923,5728220.32,1.12505829e+09,xinfin
XDC,"Nov 05, 2021",0.0914176685,0.0958412107,0.0903475515,0.094900513,5202642.23,1.167752017e+09,xinfin
XDC,"Nov 06, 2021",0.0949234118,0.0986105796,0.094362019,0.095800579,6133004.01,1.178827341e+09,xinfin
XDC,"Nov 07, 2021",0.0957157081,0.0969996317,0.0927280654,0.0953529313,5869538.38,1.173319031e+09,xinfin
XDC,"Nov 08, 2021",0.0954514713,0.0958243592,0.0915475783,0.092269619,6432784.31,1.135378833e+09,xinfin
XDC,"Nov 09, 2021",0.0922666326,0.095852513,0.0889288271,0.0950860592,5543876.39,1.170035166e+09,xinfin
XDC,"Nov 10, 2021",0.0951677284,0.1013499605,0.0846206942,0.0958162875,7128124.58,1.179020635e+09,xinfin
XDC,"Nov 11, 2021",0.0959342239,0.0984123503,0.0926484454,0.0974888981,5007368.72,1.199602129e+09,xinfin
XDC,"Nov 12, 2021",0.0975049622,0.0994630825,0.0936587505,0.0970847827, 5360648.4,1.194629484e+09,xinfin
XDC,"Nov 13, 2021",0.0970541306,0.0977728813,0.0920943397,0.0948715851,4349707.35,1.16739606e+09,xinfin
XDC,"Nov 14, 2021",0.0949352125,0.0972779322,0.0916426297,0.0940468485,3709596.58,1.157247666e+09,xinfin
XDC,"Nov 15, 2021",0.0940806451,0.0968704894,0.0893401123,0.089779195,4408067.14,1.104734135e+09,xinfin
XDC,"Nov 16, 2021",0.0898331481,0.0923211789,0.0855154763,0.0861628959,6271257.92,1.060235528e+09,xinfin
XDC,"Nov 17, 2021",0.0860868284,0.0909662049,0.0841923364,0.0899086324,5174132.48,1.106326864e+09,xinfin
XDC,"Nov 18, 2021",0.0899094356,0.0943271655,0.082464324,0.0827268939,6487880.63,1.01795548e+09,xinfin
XDC,"Nov 19, 2021",0.0827201107,0.0880538377,0.0822385693,0.0871940087, 4561304.8,1.072923384e+09,xinfin
XDC,"Nov 20, 2021",0.0871898680,0.0898883592,0.0851905296,0.0880071334,3471422.68,1.082928894e+09,xinfin
XDC,"Nov 21, 2021",0.0880200327,0.0908239446,0.0851821676,0.0877360747,3477383.74,1.079593513e+09,xinfin
XDC,"Nov 22, 2021",0.0878519670,0.0996089477,0.0838869302,0.0942677559,5343601.18,1.159965933e+09,xinfin
XDC,"Nov 23, 2021",0.0942597738,0.1014079381,0.0923391891,0.1009025666,7088419.16,1.241607363e+09,xinfin
XDC,"Nov 24, 2021",0.1007883327,0.1165201492,0.0990054506,0.0990281599,6510770.36,1.218542765e+09,xinfin
XDC,"Nov 25, 2021",0.1032837276,0.1098869696,0.1017808009,0.1052134564, 8970662.3,1.294652917e+09,xinfin
XDC,"Nov 26, 2021",0.1093786928,0.1101122796,0.0948957504,0.0978812995,10221057.3,1.204430633e+09,xinfin
XDC,"Nov 27, 2021",0.0977922737,0.0988235029,0.0918772027,0.0936952744,6163095.84,1.152921541e+09,xinfin
XDC,"Nov 28, 2021",0.0938035928,0.0950245877,0.0875768349,0.0904859293,5848919.82,1.11343051e+09,xinfin
XDC,"Nov 29, 2021",0.0905308188,0.0957243107,0.0892357537,0.0926077797,6829080.67,1.139539905e+09,xinfin
XDC,"Nov 30, 2021",0.0926683866,0.0953177535,0.0885415048,0.0905164024,6947410.05,1.11380548e+09,xinfin
XDC,"Dec 01, 2021",0.0904128253,0.0919233615,0.0861646201,0.0871688524,7649631.03,1.072613835e+09,xinfin
XDC,"Dec 02, 2021",0.0871768866,0.0902892348,0.0855914598,0.0886344026, 6845258.0,1.090647449e+09,xinfin
XDC,"Dec 03, 2021",0.0886608728,0.0910932325,0.0830271964,0.0842478741,7709928.19,1.036671161e+09,xinfin
XDC,"Dec 04, 2021",0.0842369978,0.084961404,0.0718229276,0.0791383606,10652891.53,973798532.7,xinfin
XDC,"Dec 05, 2021",0.0791125044,0.0828932726,0.0758765792,0.0798339324,5493018.49,982357551.7,xinfin
XDC,"Dec 06, 2021",0.0798204624,0.0799062724,0.0718513892,0.0764371394,8254533.43,940559970.4,xinfin
XDC,"Dec 07, 2021",0.0764794774,0.0800551667,0.0749271243,0.0761821472,6567913.51,937422288.8,xinfin
XDC,"Dec 08, 2021",0.0761752586,0.0796407042,0.0745679218,0.078615299,5394234.25,967362252.7,xinfin
XDC,"Dec 09, 2021",0.0785816636,0.0802553593,0.0703949253,0.0756199186,4706839.26,930504058.3,xinfin
XDC,"Dec 10, 2021",0.0755338026,0.0764346236,0.0696129456,0.069676565,5804306.52,857371017.4,xinfin
XDC,"Dec 11, 2021",0.0696084811,0.0730387396,0.0683827644,0.0727293006,4956859.12,894934968.0,xinfin
XDC,"Dec 12, 2021",0.0726544741,0.0740928342,0.0700473976,0.0729738501,4005989.62,897944152.6,xinfin
XDC,"Dec 13, 2021",0.0729321372,0.0734361601,0.0680536217,0.0685562497,4912829.97,843585522.9,xinfin
XDC,"Dec 14, 2021",0.0685916200,0.0702594347,0.0659649384,0.0666584687,4633793.96,820233303.4,xinfin
XDC,"Dec 15, 2021",0.0701263438,0.0888673283,0.0695781056,0.0825355431,13237148.31,1.015600906e+09,xinfin
XDC,"Dec 16, 2021",0.0825226026,0.0979147626,0.0825226026,0.0831688096,16009515.52,1.023393258e+09,xinfin
XDC,"Dec 17, 2021",0.0832202608,0.086088371,0.0785121291,0.0803943002,8854224.38,989252884.5,xinfin
XDC,"Dec 18, 2021",0.0803559292,0.0881460061,0.0796541557,0.0863602901,6726404.91,1.062664466e+09,xinfin
XDC,"Dec 19, 2021",0.0863810967,0.0874032156,0.0823802247,0.0823802247,5028430.05,1.013689712e+09,xinfin
XDC,"Dec 20, 2021",0.0823780666,0.0850093363,0.0780374522,0.0820810992,7472673.53,1.010008967e+09,xinfin
XDC,"Dec 21, 2021",0.0820730807,0.0869196202,0.0804505948,0.0858646726,7088883.64,1.056565886e+09,xinfin
XDC,"Dec 22, 2021",0.0859208032,0.0868263628,0.0821257304,0.0839978389,6129643.61,1.033594474e+09,xinfin
XDC,"Dec 23, 2021",0.0840089159,0.0859829921,0.0801801457,0.0849401343,10295254.16,1.045189431e+09,xinfin
XDC,"Dec 24, 2021",0.0849084281,0.0851818758,0.0806368707,0.0819315021,8645940.91,1.008168174e+09,xinfin
XDC,"Dec 25, 2021",0.0819028908,0.0839154276,0.0806184275,0.0815008309,5770909.71,1.00286876e+09,xinfin
XDC,"Dec 26, 2021",0.0814512715,0.0840552208,0.0803840913,0.0819186676,5343986.52,1.008010245e+09,xinfin
XDC,"Dec 27, 2021",0.0818880586,0.0851625449,0.080275679,0.0833138675,5654418.66,1.025178198e+09,xinfin
XDC,"Dec 28, 2021",0.0832250277,0.0832250277,0.0791875485,0.0801369587,7039181.85,986086294.3,xinfin
XDC,"Dec 29, 2021",0.0801175463,0.0933614862,0.0795749643,0.0905417791,13145881.71,1.114117741e+09,xinfin
XDC,"Dec 30, 2021",0.0905523978,0.0949545364,0.0893545332,0.0908936945,12685121.64,1.118448065e+09,xinfin
XDC,"Dec 31, 2021",0.0908698944,0.0994058849,0.0903312005,0.0980814163,12588684.27,1.206893073e+09,xinfin
XDC,"Jan 01, 2022",0.0981126632,0.1069776019,0.0980241695,0.1062527714,12981940.88,1.307441702e+09,xinfin
HOT,"Dec 31, 2020",0.0006042400,0.00061844,0.00057735,0.00060212,6780712.406,100703832.5,holo
HOT,"Jan 01, 2021",0.0006020200,0.00068003,0.00058427,0.00064032,11244282.46,107092622.5,holo
HOT,"Jan 02, 2021",0.0006403100, 0.0008448,0.00060792,0.00080198,33116679.35,134129980.3,holo
HOT,"Jan 03, 2021",0.0008030700,0.00096019,0.00073801,0.00075287,46271739.65,125917760.1,holo
HOT,"Jan 04, 2021",0.0007604000,0.00079236,0.00069227,0.00073535,23844187.89,123033641.0,holo
HOT,"Jan 05, 2021",0.0007356800,0.00076456,0.00071081,0.00073426,14383185.26,122851997.7,holo
HOT,"Jan 06, 2021",0.0007343600,0.00079192,0.00071803,0.00076882,12953291.33,128633813.7,holo
HOT,"Jan 07, 2021",0.0007687900,0.00082118,0.00076004,0.00078339,14972812.35,131071173.3,holo
HOT,"Jan 08, 2021",0.0007841800,0.00086963,0.00074574,0.00081527,17841301.53,136406054.0,holo
HOT,"Jan 09, 2021",0.0008151700,0.00105574,0.00081347,0.00099333,45010039.69,166198026.8,holo
HOT,"Jan 10, 2021",0.0009931700,0.00110896,0.00088712,0.00097797,26725764.25,163627972.3,holo
HOT,"Jan 11, 2021",0.0009785200,0.00098017,0.00078278,0.00089086,19939315.08,149052478.6,holo
HOT,"Jan 12, 2021",0.0008916100,0.00146126,0.00082177,0.00083559,13922290.38,139835265.9,holo
HOT,"Jan 13, 2021",0.0008359600,0.00087088, 0.0007316,0.00081441,35473594.8,136289550.3,holo
HOT,"Jan 14, 2021",0.0008143000,0.00082734,0.00074938,0.00077709,22516933.83,130044352.1,holo
HOT,"Jan 15, 2021",0.0007770000,0.00078067,0.00066288,0.00069544,18887988.9,116445196.3,holo
HOT,"Jan 16, 2021",0.0006957800,0.00076354,0.00068821,0.00071747,13914084.33,120135337.6,holo
HOT,"Jan 17, 2021",0.0007172600,0.00073286,0.00068068,0.00070865,12871192.05,118657741.7,holo
HOT,"Jan 18, 2021",0.0007088900,0.00072425,0.00069223, 0.0007234,9486206.481,121127821.1,holo
HOT,"Jan 19, 2021",0.0007239900,0.00073957,0.00070523,  0.000709,9850888.836,118716873.2,holo
HOT,"Jan 20, 2021",0.0007090500,0.00071489,0.00066177,0.00070999,10928902.46,118882519.5,holo
HOT,"Jan 21, 2021",0.0007095200,0.00070952,0.00061034,0.00061129,10097207.04,102356147.2,holo
HOT,"Jan 22, 2021",0.0006111600,0.00067087,0.00058566,0.00065361,10792747.08,109441992.8,holo
HOT,"Jan 23, 2021",0.0006523900,0.00070759,0.00064156,0.00069048,12233550.25,115615060.1,holo
HOT,"Jan 24, 2021",0.0006912000,0.00071522,0.00066375,0.00069341,10473951.83,116106442.8,holo
HOT,"Jan 25, 2021",0.0006934200,0.00070287,0.00066236,0.00066434,8645135.597,111403693.4,holo
HOT,"Jan 26, 2021",0.0006657800,0.00067658,0.00064638,0.00066889,8265271.263,112168076.5,holo
HOT,"Jan 27, 2021",0.0006690400,0.00067255,0.00061156,0.00062463,8277809.34,104745924.9,holo
HOT,"Jan 28, 2021",0.0006246700,0.00079936,0.00061616,0.00074323,41623529.98,124634335.6,holo
HOT,"Jan 29, 2021",0.0007218800,0.00100129,0.00069994,0.00080395,64865378.85,134815003.2,holo
HOT,"Jan 30, 2021",0.0008043300,0.00088821,0.00075503,0.00077234,33529078.39,129515389.5,holo
HOT,"Jan 31, 2021",0.0007724500,0.00078374,0.00074056, 0.0007528,15380485.03,126238824.5,holo
HOT,"Feb 01, 2021",0.0007523700,0.00077373,0.00073213,0.00075689,11374533.23,126924469.9,holo
HOT,"Feb 02, 2021",0.0007560300,0.00083273,0.00074036,0.00079113,22564671.21,132666252.2,holo
HOT,"Feb 03, 2021",0.0007913100,0.00082825,0.00078138,0.00080547,26355243.98,135071296.2,holo
HOT,"Feb 04, 2021",0.0008056300,0.00081521,0.00077482,0.00078144,17603792.44,131041889.0,holo
HOT,"Feb 05, 2021",0.0007814800,0.00082991,0.00078056,0.00082267,21241433.29,137908969.2,holo
HOT,"Feb 06, 2021",0.0008224400,0.00082557, 0.0007905,0.00079372,18514275.84,133057201.7,holo
HOT,"Feb 07, 2021",0.0007934600,0.00081985,0.00068318,0.00080151,20118804.41,134362666.6,holo
HOT,"Feb 08, 2021",0.0008017400,0.00128601,0.00078468,0.00110658,136984287.8,185502590.6,holo
HOT,"Feb 09, 2021",0.0011070400,   0.00149,0.00105517,0.00119433,133806110.2,200212889.2,holo
HOT,"Feb 10, 2021",0.0011926900,0.00125848,0.00104253,0.00112096,47687031.42,187913293.8,holo
HOT,"Feb 11, 2021",0.0011219800,0.00138954,0.00109446,0.00128593,75017508.42,215644485.2,holo
HOT,"Feb 12, 2021",0.0012853800, 0.0015248,0.00122796,0.00140151,77056829.68,235027287.8,holo
HOT,"Feb 13, 2021",0.0014012500,0.00145111,0.00131124, 0.0013905,48668283.92,233180067.4,holo
HOT,"Feb 14, 2021",0.0013895000,0.00140524, 0.0012552,0.00128536,34847564.41,215549510.6,holo
HOT,"Feb 15, 2021",0.0012851400,0.00139105,0.00114031,0.00128739,39653552.95,215889909.7,holo
HOT,"Feb 16, 2021",0.0012883200, 0.0013619,0.00124624,0.00128693,33833396.82,215812878.9,holo
HOT,"Feb 17, 2021",0.0012868300,0.00154534,0.00124654, 0.0015409,84351765.64,258402065.0,holo
HOT,"Feb 18, 2021",0.0015397900,0.00153979,0.00142372,0.00149082,53283277.99,250004276.0,holo
HOT,"Feb 19, 2021",0.0014891900,0.00203788,0.00146526,0.00184889,124418033.9,310051326.7,holo
HOT,"Feb 20, 2021",0.0018481000,0.00259596,0.00175802,0.00228805,222977366.9,383724313.1,holo
HOT,"Feb 21, 2021",0.0022826600,0.00409562,0.00214234,0.00354472,531535573.2,594643058.4,holo
HOT,"Feb 22, 2021",0.0035923200,0.00371064,0.00259695,0.00343277,304037345.6,575863070.5,holo
HOT,"Feb 23, 2021",0.0034323100,0.00343231,0.00222915,0.00296202,212647732.9,496892372.4,holo
HOT,"Feb 24, 2021",0.0029692800,0.00357178, 0.0028618,0.00314575,152984187.8,527714813.4,holo
HOT,"Feb 25, 2021",0.0031484000,0.00330234,0.00295866, 0.0029804,111336226.8,500600460.8,holo
HOT,"Feb 26, 2021",0.0029812500,0.00301177,0.00266725,0.00279659,97134226.42,469582731.4,holo
HOT,"Feb 27, 2021",0.0027970700, 0.0029268, 0.0025777,0.00265398,75402292.91,445636799.6,holo
HOT,"Feb 28, 2021",0.0026536400,0.00265579,0.00222152,0.00244392,90165999.6,410364312.2,holo
HOT,"Mar 01, 2021",0.0024459100,0.00295437,0.00244591,0.00281409,102490131.8,472520480.2,holo
HOT,"Mar 02, 2021",0.0028124300,0.00283775,0.00257316,0.00267929,60069763.4,449886704.4,holo
HOT,"Mar 03, 2021",0.0026806800,0.00285449,0.00263325,0.00269913,67652971.17,453271176.6,holo
HOT,"Mar 04, 2021",0.0026984200,0.00273609,0.00240109,0.00247459,69159896.92,415563684.6,holo
HOT,"Mar 05, 2021",0.0024737100,0.00328939,0.00235541,0.00302635,227886048.9,508222378.9,holo
HOT,"Mar 06, 2021",0.0030275700,0.00323854,0.00291056,0.00299325,139330812.4,502662916.1,holo
HOT,"Mar 07, 2021",0.0029914400,0.00316023,0.00294373,0.00304863,94635563.15,511964217.4,holo
HOT,"Mar 08, 2021",0.0030455400,0.00310385,0.00290269,0.00299924,90567202.49,503668965.2,holo
HOT,"Mar 09, 2021",0.0029989200,0.00337608,0.00293638,0.00313824,129096993.4,527132184.4,holo
HOT,"Mar 10, 2021",0.0031404700,0.00332371,0.00298984,0.00311295,127132723.0,522883703.0,holo
HOT,"Mar 11, 2021",0.0031132600,0.00324388,0.00300771,0.00313642,88598777.57,526826492.7,holo
HOT,"Mar 12, 2021",0.0031376400,0.00318657, 0.0027996, 0.0029188,98738982.13,491639076.6,holo
HOT,"Mar 13, 2021",0.0029177000,0.00533754,0.00284082,0.00462563,693955553.0,779134571.5,holo
HOT,"Mar 14, 2021",0.0046032900,0.00837058,0.00439979, 0.0073342,1.49895411e+09,1.235363596e+09,holo
HOT,"Mar 15, 2021",0.0073315700,0.00955177,0.00692872,  0.007186,1.254366084e+09,1.210400085e+09,holo
HOT,"Mar 16, 2021",0.0071864300,0.00788146,0.00581611, 0.0068239,661696145.9,1.149284188e+09,holo
HOT,"Mar 17, 2021",0.0068297100,0.00828773,0.00654023,0.00721856,575300183.3,1.216024044e+09,holo
HOT,"Mar 18, 2021",0.0072163500,0.00762112,0.00690189,0.00717907,276257307.1,1.209371817e+09,holo
HOT,"Mar 19, 2021",0.0071787100,0.00873928,0.00708288,0.00822653,617977052.3,1.385823931e+09,holo
HOT,"Mar 20, 2021",0.0082208300,0.00905849,0.00781854,0.00781854,453057193.5,1.317095634e+09,holo
HOT,"Mar 21, 2021",0.0078213000,0.00835265,0.00753837,0.00788015,325739064.7,1.327480072e+09,holo
HOT,"Mar 22, 2021",0.0078802200,0.00814217,0.00720176,0.00750387,248913753.8,1.264092645e+09,holo
HOT,"Mar 23, 2021",0.0074799100,0.00854391,0.00691254,0.00773364,305858063.7,1.302798874e+09,holo
HOT,"Mar 24, 2021",0.0076882500,0.00832562,0.00717966,0.00737428,304048928.9,1.242281075e+09,holo
HOT,"Mar 25, 2021",0.0073576200, 0.0083949,0.00685069, 0.0078253,355975228.1,1.32327923e+09,holo
HOT,"Mar 26, 2021",0.0078164800,0.01112717, 0.0077106,0.01031692,918626608.8,1.744619944e+09,holo
HOT,"Mar 27, 2021",0.0103177700,0.01133882,0.00968961,0.00997067,838033274.2,1.686307419e+09,holo
HOT,"Mar 28, 2021",0.0099609600,0.01051694,0.00972701,0.01016438,361428658.3,1.719068806e+09,holo
HOT,"Mar 29, 2021",0.0101558700,0.01324384,0.01003497,0.01282588,1.031088931e+09,2.16944895e+09,holo
HOT,"Mar 30, 2021",0.0128369100,0.01999707,0.01242554,0.01813822,2.413691048e+09,3.068011248e+09,holo
HOT,"Mar 31, 2021",0.0180653400,0.01927148,0.01562768,0.01681359,1.161288582e+09,2.843954673e+09,holo
HOT,"Apr 01, 2021",0.0167874700,0.01829018,0.01662816,0.01752758,680658002.5,2.965039226e+09,holo
HOT,"Apr 02, 2021",0.0175249100,0.02433495,0.01728917,0.02402803,1.888749107e+09,4.064681679e+09,holo
HOT,"Apr 03, 2021",0.0241205300,0.02809812,0.02208832,0.02342287,2.033939754e+09,3.962310746e+09,holo
HOT,"Apr 04, 2021",0.0233257200,0.02990256, 0.0228567,0.02805281,2.090593658e+09,4.745531946e+09,holo
HOT,"Apr 05, 2021",0.0277157500,0.03156761,0.02592554,0.02848142,1.739404601e+09,4.818035849e+09,holo
HOT,"Apr 06, 2021",0.0285724500,0.02865557,0.01922211,0.02276702,1.605907093e+09,3.851365219e+09,holo
HOT,"Apr 07, 2021",0.0228175700,0.02378397,0.01927589,0.02047005,1.154615391e+09,3.46280007e+09,holo
HOT,"Apr 08, 2021",0.0205129000,0.02472169,0.02039782,0.02320504,833961481.6,3.925462073e+09,holo
HOT,"Apr 09, 2021",0.0231698300,0.02352437,0.02069188, 0.0209893,511444736.5,3.550637697e+09,holo
HOT,"Apr 10, 2021",0.0209367300, 0.0216706,0.01781785,0.01917181,928504204.4,3.243184701e+09,holo
HOT,"Apr 11, 2021",0.0191482100,0.02252946, 0.0172877,0.01978462,1.165190568e+09,3.346849682e+09,holo
HOT,"Apr 12, 2021",0.0197834800,0.02190099,0.01870332,0.01885751,639067787.5,3.190014808e+09,holo
HOT,"Apr 13, 2021",0.0188034500,0.01982756,0.01832759,0.01874265,520954789.1,3.170584725e+09,holo
HOT,"Apr 14, 2021",0.0187319400,0.01900518,0.01655766,0.01765436,535058251.1,2.986485874e+09,holo
HOT,"Apr 15, 2021",0.0176016300,0.02136618,0.01724339,0.01863968,913637652.7,3.153057505e+09,holo
HOT,"Apr 16, 2021",0.0185977200,0.02049334,0.01708442,0.01907259,857080249.2,3.22628684e+09,holo
HOT,"Apr 17, 2021",0.0190749400,0.02158587, 0.0188185,  0.018929,848024823.9,3.201996902e+09,holo
HOT,"Apr 18, 2021",0.0190582400,0.01923407,0.01391074,0.01707558,545518713.6,2.888475858e+09,holo
HOT,"Apr 19, 2021",0.0170664800,0.01848038,0.01555818,0.01584722,421672658.4,2.680689403e+09,holo
HOT,"Apr 20, 2021",0.0157757800,0.01789949,0.01384563,0.01611538,559419970.5,2.726050636e+09,holo
HOT,"Apr 21, 2021",0.0160592600,0.01705451,0.01474072,0.01500402,317689148.9,2.538054233e+09,holo
HOT,"Apr 22, 2021",0.0149202500,0.01542077,0.01161285,0.01274144,406000319.8,2.155395871e+09,holo
HOT,"Apr 23, 2021",0.0127022400,0.01374799,0.00901187,0.01264088,792997017.9,2.138384885e+09,holo
HOT,"Apr 24, 2021",0.0127930300,0.01524015,0.01177594,0.01202947,653193353.8,2.034954896e+09,holo
HOT,"Apr 25, 2021",0.0120804500,0.01313431,0.01060254, 0.0116831,328361475.1,1.97636219e+09,holo
HOT,"Apr 26, 2021",0.0117455800, 0.0143719,0.01161214,0.01406307,562483499.1,2.378967808e+09,holo
HOT,"Apr 27, 2021",0.0140398600,0.01756406,0.01352853,0.01645616,913512353.7,2.783792323e+09,holo
HOT,"Apr 28, 2021",0.0164780000,0.01729923,0.01431908,0.01585681,625519054.2,2.682405181e+09,holo
HOT,"Apr 29, 2021",0.0158610800,0.01637326,0.01487005,0.01538527,341002243.3,2.60263772e+09,holo
HOT,"Apr 30, 2021",0.0153815700,0.01622158,0.01508256,0.01608625,350905594.7,2.721217442e+09,holo
HOT,"May 01, 2021",0.0160709400,0.01695339,0.01578331,0.01618994,417383342.5,2.738758142e+09,holo
HOT,"May 02, 2021",0.0161888900,0.01627076,0.01496464,0.01554717,303338237.7,2.630024315e+09,holo
HOT,"May 03, 2021",0.0155311700,0.01621784,0.01481265,0.01530893,377201953.3,2.589723346e+09,holo
HOT,"May 04, 2021",0.0152908200,0.01530078,0.01317279,0.01355416,510512030.6,2.292877791e+09,holo
HOT,"May 05, 2021",0.0135248300,0.01617186,0.01339148,0.01476647,594205725.7,2.497957679e+09,holo
HOT,"May 06, 2021",0.0147685300,0.01566092,0.01432806,0.01500056,509242424.1,2.537558223e+09,holo
HOT,"May 07, 2021",0.0149980300,0.01675587,0.01459981,0.01524588,753947060.1,2.579056329e+09,holo
HOT,"May 08, 2021",0.0152392600,0.01599569,0.01463497,0.01475766,342270574.2,2.496467514e+09,holo
